2	nikeblog	New blog post: Nike Trainer 1 http://bit.ly/394bp	7
0	laurenornot	@Fraggle312 oh those are awesome! i so wish they weren't owned by nike :(	9
4	julieules	@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...	21
0	gux_kung	arhh, It's weka bug. = ="" and I spent almost two hours to find that out. crappy me	7
4	GrfxGuru	@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more	9
4	joelgoodman	@jonduenas @robynlyn just got us a 50D for the office. :D	7
4	trevorcgibson	Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!	9
4	ashpeckham	Just got my new toy. Canon 50D. Love love love it!	14
4	davidivins	Learning about lambda calculus :)	12
2	SCSanFrancisco	#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m	17
4	nfarzan	I'm moving to East Palo Alto!	8
4	tylerlin	@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!	9
4	souleaterjh	@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around)	14
2	MbaAdmission	#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd	12
2	narain	Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship	9
4	JuanGir	LAKERS tonight let's go!!!!	12
4	Alexi_G	Will the Lakers kick the Nuggets ass tonight?	8
0	one_eighteen	Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH	10
0	FOLKTALE09	Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379	12
0	Mvsic	Listening to Obama... Friggin North Korea...	13
0	CFURNAROS	I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012	10
0	Rachael90210	@foxnews Pelosi should stay in China and never come back.	6
0	TylerSchmidt	Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this	8
0	KayJay_x	ugh. the amount of times these stupid insects have bitten me. Grr..	11
4	BecCrew	Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p	16
0	euthanasia86	Just got barraged by a horde of insects hungry for my kitchen light. So scary.	14
4	connlocks	Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;)	10
4	MamiYessi	AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =]	9
4	Yuleineeee	Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.	8
4	XrachulX	Could go for a lot of McDonalds. i mean A LOT.	10
4	xKimmelie	my exam went good. @HelloLeonie: your prayers worked (:	13
4	laulaulauren	Only one exam left, and i am so happy for it :D	5
0	elllllen	Math review. Im going to fail the exam.	5
0	LPSsports43	Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly	15
0	joahs	obviously not siding with Cheney here: http://bit.ly/19j2d	6
4	paulobsf	Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt	12
4	christinerose	@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV	14
2	cfbloggers	Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629	9
4	pdelsignore	RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign	4
4	bskatz	I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them	12
2	sc0ttman	Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF	13
4	designplay	Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.	16
4	Drisgill	Wow everyone at the Google I/O conference got free G2's with a month of unlimited service	12
4	DearJellyHiJely	@vkerkez dood I got a free google android phone at the I/O conference. The G2!	15
4	itamarw	@Orli the G2 is amazing btw, a HUGE improvement over the G1	13
4	daynah	HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio	13
4	jackdaniels08	@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!	7
4	alpheus1	#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.	11
4	joshgammon	Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/	15
2	KatyWheatley1	Watching a programme about the life of Hitler, its only enhancing my geekiness of history.	7
0	TiffanyBakker	saw night at the museum out of sheer desperation. who is funding these movies?	10
4	kezzumz	Night At The Museum 2? Pretty furkin good.	12
4	bodhibuggy	Watching Night at the Museum - giggling.	14
2	HistoryLuV3R	@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office...	16
2	ErcDrso	About to watch Night at the Museum with Ryan and Stacy	11
2	aykataoka	Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!	7
0	Bcapote	Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh.	9
4	crikket_churps	just watched night at the museum 2! so stinkin cute!	7
4	tish_tish	So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up.	17
2	Lilimich	I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2"".	9
2	stealing_second	UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old.	14
4	Pas_de_Cheval	saw the new Night at the Museum and i loved it. Next is to go see UP in 3D	5
0	lloydnelson	It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?	9
0	overthrow	As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al	14
2	economywire	Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r	7
0	tradecruz	@Pittstock $GM good riddance.  sad though.	7
0	ZendoDeb	I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8	15
0	rbmshow	Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala	7
0	Ash_Craigslist	#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb	12
0	BarackProblema	Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good.	9
0	ericdano	The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the..	14
0	tradecruz	@QuantTrader i own a GM car and it is junk as far as quality compared to a honda	8
0	ktsophie	sad day...bankrupt GM	15
0	nicolemg415	is upset about the whole GM thing. life as i know it is so screwed up	13
0	ProofofVenom	whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs	14
2	flywire	Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH	7
0	batchoutlost	#WFTB Joining a bit late. My connection was down (boo time warner)	13
0	floatingatoll	Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.	10
0	kippy2	i am furious with time warner and their phone promotions!	11
0	iamtony	Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner	8
0	dcwhip	could time-warner cable suck more?  NO.	9
0	JustGLB	Pissed at Time Warner for causin me to have slow internet problems	8
0	chaneykyoto	@sportsguy33 Ummm, having some Time Warner problems?	10
0	ldmullen	You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j	18
0	JohnTurlington	RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside.	14
0	johnscleary	RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable.""	8
0	ecormany	confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/	5
0	matsonj	@sportsguy33 Time Warner = epic fail	9
2	YildirimNews	Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china	16
2	zedomax	Weird Piano Guitar House in China! http://u2s.me/72i8	8
2	theprovince	Send us your GM/Chevy photos http://tinyurl.com/luzkpq	7
0	PeteHall	I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.	15
0	ram_zone	GM files Bankruptcy, not a good sign...	9
4	irishyanks	yankees won mets lost. its a good day.	12
4	Erinthebigsis	My dentist appt today was actually quite enjoyable.	2
0	cassieeeelove	I hate the effing dentist.	10
2	johnnyt183	@stevemoakler i had a dentist appt this morning and had the same conversation!	13
0	b_bassi	@kirstiealley I hate going to the dentist.. !!!	11
0	cmg11	i hate the dentist....who invented them anyways?	11
0	arianaflyy	this dentist's office is cold :/	18
2	jettellis	Check this video out -- David After Dentist http://bit.ly/47aW2	9
2	AdiOpERsOcoM	First dentist appointment [in years] on Wednesday possibly.	11
2	HallofChampions	Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu	7
2	SimpleManJess	BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a	8
2	Oregon_Live	Portland city politics may undo baseball park http://tinyurl.com/lpjquj	10
2	AirDye	RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s	8
2	csquaredx	dropped her broccoli walking home from safeway! ;( so depressed	12
2	XPhile1908	@ronjon we don't have Safeway.	11
4	LaurenAmor	Just applied at Safeway!(: Yeeeee!	10
0	TravisJensenSF	@ Safeway. Place is a nightmare right now. Bumming.	6
2	Lovely_Lauren	at safeway with dad	9
0	fugface85	HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;	14
2	_JessicaJOY	Safeway with Marvin, Janelle, and Auntie Lhu	8
2	mobileadgirl	Safeway offering mobile coupons http://bit.ly/ONH7w	8
2	m_marchesi	Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa	9
2	TheDebtress	Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.	9
2	face_of_boe	Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake.	13
2	LaraAvni	eating breakfast and then school	9
2	elpasira	still hungry after eating....	9
2	Fitness_101	10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn	11
2	ohmurder	with the boyfriend, eating a quesadilla	9
2	whoaoblivious	Eating dinner. Meat, chips, and risotto.	10
2	stefanjos	got a new pair of nike shoes. pics up later	10
2	nsborg	Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448	8
4	marieforleo	Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes	11
2	imflashy	Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN	8
4	TheGlossMagazin	@evelynbyrne have you tried Nike  ? V. addictive.	5
2	MiniGreek	@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....	7
4	TracySuter	The Nike Training Club (beta) iPhone app looks very interesting.	10
0	TobyJuanKenobi	argghhhh why won't  my jquery appear in safari bad safari !!!	13
2	inBlogs	DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt	19
2	vmkobs	all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/	9
4	ghurson	I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js	12
2	5x1llz	This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq	7
2	bryall	I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.	11
2	vmkobs	jquery Selectors http://codylindley.com/jqueryselectors/	15
2	maheshcha	How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ	6
2	MyBenchmarkMtg	What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO	8
4	PragCapitalist	SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga	14
2	SmartMouthBroad	I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul	8
4	goncalol	reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio	14
4	BobtheRobot	I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it.	6
0	Hittman	I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html	8
4	aiban	I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis	6
0	nyctimes	I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.	8
4	k8tb52	I love my Kindle2. No more stacks of books to trip over on the way to the loo.	5
0	taylorcarrigan	Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more.	8
0	susanjane	@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)	12
2	stick08	@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?	11
2	CaptainCraigos	@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?	11
0	iPhoneFuzzball	Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter	7
0	itsolivia	Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass	10
4	kyrabeckf	GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave	13
0	auxesis	looks like summize has gone down. too many tweets from WWDC perhaps?	11
2	deedeewarren	I hope the girl at work  buys my Kindle2	12
2	RogerSPress	Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush	11
4	kmozena	@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen	9
0	Jesssssii	Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T	9
4	jimhong	@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.	12
4	Ant_Ward	The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?	8
4	popitlockit	I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha.	12
2	FionaSarah	@ruby_gem My primary debit card is Visa Electron.	8
2	MalloryRayne	Off to the bank to get my new visa platinum card	9
0	_abi_	dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?	12
2	sfkerropi6	has a date with bobby flay and gut fieri from food network	14
4	tessalau	Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!	11
4	ZFilth	Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.	9
4	annieblane	can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.	12
4	LAURAcBRYAN	My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.	10
0	NathanChalmers	Fighting with LaTex. Again...	11
0	LoonyLongbottom	@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil	11
0	QuadError	7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.	8
2	musicmuse	How to Track Iran with Social Media: http://bit.ly/2BoqU	13
0	sketoaks	Shit's hitting the fan in Iran...craziness indeed #iranelection	7
0	jamespenycate	Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.	17
2	boardcentral	Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)	7
4	JimFacey	getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.	8
2	wetfishdesigns	@johncmayer is Bobby Flay joining you?	5
4	A_TALL_BLONDE	i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!	13
0	rooney_tunes	I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)	8
4	roguemovement	using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!	9
4	yomcat	After using LaTeX a lot, any other typeset mathematics just looks hideous.	13
2	proggit	Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7	11
0	sam33r	On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.	12
4	iamtheonlyjosie	Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.	14
0	plutopup7	Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect	11
0	captain_pete	Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...	12
